date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Bread,KG,actual,Retail,ILS,2.59,0.6607
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Rice (long grain),KG,actual,Retail,ILS,11.0,2.8061
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,"Rice (short grain, low quality, local)",KG,actual,Retail,ILS,8.0,2.0408
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,125.0,31.8878
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Semolina,KG,actual,Retail,ILS,4.67,1.1913
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Wheat flour,KG,actual,Retail,ILS,3.5,0.8929
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.33,4.4218
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,45.83,11.6922
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,15.5,3.9541
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,milk and dairy,Milk (pasteurized),L,actual,Retail,ILS,8.0,2.0408
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,94.58,24.1284
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,milk and dairy,Yogurt,500 G,actual,Retail,ILS,7.0,1.7857
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Salt,KG,actual,Retail,ILS,1.38,0.3508
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.5,0.8929
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Sugar (white),KG,actual,Retail,ILS,3.5,0.8929
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Tea,KG,actual,Retail,ILS,13.0,3.3163
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1.5,0.3827
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,oil and fats,Oil (maize),3 L,actual,Retail,ILS,24.0,6.1224
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,oil and fats,Oil (olive),KG,actual,Retail,ILS,32.5,8.2908
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,7.67,1.9558
2015-01-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,2.37,0.6041
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,cereals and tubers,Bread,KG,actual,Retail,ILS,2.59,0.6607
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.0,4.3367
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Meat (beef),KG,actual,Retail,ILS,46.5,11.8622
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Labaneh,500 G,actual,Retail,ILS,7.5,1.9133
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,95.0,24.2347
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Salt,KG,actual,Retail,ILS,1.38,0.3508
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.5,0.8929
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Tea,KG,actual,Retail,ILS,13.0,3.3163
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1.5,0.3827
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,oil and fats,Oil (maize),3 L,actual,Retail,ILS,24.0,6.1224
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,8.0,2.0408
2015-01-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Cauliflower,KG,actual,Retail,ILS,2.17,0.5526
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,131.67,33.5884
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,21.38,5.4528
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,72.0,18.3673
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,25.5,6.5051
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.31,1.8654
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Salt,KG,actual,Retail,ILS,2.0,0.5102
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.67,0.9354
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Tea,KG,actual,Retail,ILS,15.67,3.9966
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.27,1.0888
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,oil and fats,Oil (maize),3 L,actual,Retail,ILS,22.33,5.6973
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,13.0,3.3163
2015-01-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,vegetables and fruits,Oranges (big size),KG,actual,Retail,ILS,3.5,0.8929
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,140.33,35.7993
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,20.54,5.2402
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,15.33,3.9116
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,25.0,6.3776
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.5,1.9133
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.3827
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.5,0.8929
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,miscellaneous food,Tea,KG,actual,Retail,ILS,15.33,3.9116
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,5.0,1.2755
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,oil and fats,Oil (maize),3 L,actual,Retail,ILS,23.0,5.8673
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,11.17,2.8486
2015-01-15,West Bank,Hebron,Hebron,31.523630142211914,35.09369659423828,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,7.25,1.8495
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,140.5,35.8418
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,19.17,4.8895
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,13.25,3.3801
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.12,1.8176
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.3827
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.25,0.8291
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,miscellaneous food,Tea,KG,actual,Retail,ILS,14.0,3.5714
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.34,1.1071
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,oil and fats,Oil (maize),3 L,actual,Retail,ILS,21.33,5.4422
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,9.0,2.2959
2015-01-15,West Bank,Jenin,Jenin,32.4646353,35.2938591,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,2.67,0.6803
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,141.67,36.1395
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,21.67,5.5272
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,15.0,3.8265
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,miscellaneous food,Salt,KG,actual,Retail,ILS,2.0,0.5102
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,miscellaneous food,Sugar,KG,actual,Retail,ILS,5.0,1.2755
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,miscellaneous food,Tea,KG,actual,Retail,ILS,15.0,3.8265
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,oil and fats,Oil (maize),3 L,actual,Retail,ILS,26.5,6.7602
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,13.5,3.4439
2015-01-15,West Bank,Jericho,Jericho,31.859323501586914,35.47391128540039,vegetables and fruits,Bananas (medium size),KG,actual,Retail,ILS,3.62,0.9247
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,137.92,35.1828
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,21.04,5.3678
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,70.0,17.8571
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,milk and dairy,Labaneh,500 G,actual,Retail,ILS,7.62,1.9452
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,miscellaneous food,Salt,KG,actual,Retail,ILS,1.75,0.4464
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.75,0.9566
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,miscellaneous food,Tea,KG,actual,Retail,ILS,13.5,3.4439
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.27,1.0888
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,oil and fats,Oil (maize),3 L,actual,Retail,ILS,20.83,5.3146
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,pulses and nuts,Lentils,KG,actual,Retail,ILS,6.69,1.706
2015-01-15,West Bank,Nablus,Nablus,32.21552276611328,35.24537658691406,vegetables and fruits,Apples (red),KG,actual,Retail,ILS,5.83,1.4881
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,139.56,35.6009
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,20.33,5.1871
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,"meat, fish and eggs","Meat (goat, with bones)",KG,actual,Retail,ILS,60.0,15.3061
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8.33,2.1258
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,7.19,1.8353
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,miscellaneous food,Salt,KG,actual,Retail,ILS,1.88,0.4783
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.33,0.8503
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,miscellaneous food,Tea,KG,actual,Retail,ILS,13.5,3.4439
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,oil and fats,Oil (maize),3 L,actual,Retail,ILS,23.5,5.9949
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,13.25,3.3801
2015-01-15,West Bank,Qalqilya,Qalqiliya,32.186561584472656,34.9755973815918,vegetables and fruits,Cucumbers (greenhouse),KG,actual,Retail,ILS,5.08,1.2968
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,138.17,35.2466
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,20.58,5.2508
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,12.38,3.1569
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,milk and dairy,Labaneh,500 G,actual,Retail,ILS,8.0,2.0408
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.3827
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,miscellaneous food,Sugar,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,miscellaneous food,Tea,KG,actual,Retail,ILS,14.0,3.5714
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.5,1.148
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,oil and fats,Oil (maize),3 L,actual,Retail,ILS,26.0,6.6327
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,pulses and nuts,Lentils,KG,actual,Retail,ILS,8.06,2.055
2015-01-15,West Bank,Ramallah and Albireh,Ramallah,31.90593719482422,35.192935943603516,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,3.79,0.9673
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0204
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,138.75,35.3954
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,19.83,5.0595
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,15.0,3.8265
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,milk and dairy,Labaneh,500 G,actual,Retail,ILS,7.5,1.9133
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,miscellaneous food,Salt,KG,actual,Retail,ILS,1.5,0.3827
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.0,0.7653
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,miscellaneous food,Tea,KG,actual,Retail,ILS,13.25,3.3801
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,3.5,0.8929
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,oil and fats,Oil (maize),3 L,actual,Retail,ILS,22.25,5.676
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,10.0,2.551
2015-01-15,West Bank,Tulkarm,Tulkarem,32.31660079956055,35.038883209228516,vegetables and fruits,Tomatoes (greenhouse),KG,actual,Retail,ILS,3.12,0.7972
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Bread,KG,actual,Retail,ILS,2.8,0.7095
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Rice (long grain),KG,actual,Retail,ILS,11.0,2.7873
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,"Rice (short grain, low quality, local)",KG,actual,Retail,ILS,8.0,2.0271
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,125.0,31.6736
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Semolina,KG,actual,Retail,ILS,4.67,1.1833
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,cereals and tubers,Wheat flour,KG,actual,Retail,ILS,3.25,0.8235
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.17,4.3499
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,12.33,3.1251
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,16.5,4.1809
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,milk and dairy,Cheese (goat),KG,actual,Retail,ILS,18.0,4.561
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,milk and dairy,Milk (pasteurized),L,actual,Retail,ILS,8.0,2.0271
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Salt,KG,actual,Retail,ILS,1.38,0.3488
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.5,0.8869
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Sugar (white),KG,actual,Retail,ILS,3.5,0.8869
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,miscellaneous food,Tea,KG,actual,Retail,ILS,13.0,3.2941
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1.5,0.3801
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,oil and fats,Oil (maize),3 L,actual,Retail,ILS,21.5,5.4479
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,oil and fats,Oil (olive),KG,actual,Retail,ILS,33.33,8.4455
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,pulses and nuts,Lentils,KG,actual,Retail,ILS,6.0,1.5203
2015-02-15,Gaza Strip,Gaza,Gaza,31.50607681274414,34.462745666503906,vegetables and fruits,"Onions (dry, local)",KG,actual,Retail,ILS,2.12,0.5385
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,cereals and tubers,Bread,KG,actual,Retail,ILS,2.8,0.7095
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,17.0,4.3076
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,"meat, fish and eggs",Fish (frozen),KG,actual,Retail,ILS,11.5,2.914
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Labaneh,500 G,actual,Retail,ILS,7.5,1.9004
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,milk and dairy,Milk (pasteurized),KG,actual,Retail,ILS,8.0,2.0271
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Salt,KG,actual,Retail,ILS,1.38,0.3497
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.5,0.8869
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,miscellaneous food,Tea,KG,actual,Retail,ILS,13.0,3.2941
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,1.5,0.3801
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,oil and fats,Oil (maize),3 L,actual,Retail,ILS,21.5,5.4479
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,pulses and nuts,Chickpeas,KG,actual,Retail,ILS,8.0,2.0271
2015-02-15,Gaza Strip,North Gaza,Gaza North,31.53506088256836,34.48357391357422,vegetables and fruits,Oranges (big size),KG,actual,Retail,ILS,3.33,0.8438
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,Bread,KG,actual,Retail,ILS,4.0,1.0136
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,cereals and tubers,"Rice (small grain, imported)",25 KG,actual,Retail,ILS,137.0,34.7143
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Eggs,2 KG,actual,Retail,ILS,20.5,5.1945
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,"meat, fish and eggs",Meat (chicken),KG,actual,Retail,ILS,11.33,2.8717
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Milk (powder),1.8 KG,actual,Retail,ILS,100.0,25.3389
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,milk and dairy,Yogurt,500 G,actual,Retail,ILS,4.38,1.1086
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Salt,KG,actual,Retail,ILS,2.0,0.5068
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Sugar,KG,actual,Retail,ILS,3.5,0.8869
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,miscellaneous food,Tea,KG,actual,Retail,ILS,16.0,4.0542
2015-02-15,West Bank,Bethlehem,Bethlehem,31.71175765991211,35.20243453979492,non-food,Water (drinking),Cubic meter,actual,Retail,ILS,4.27,1.0815
